image_id,label,fertilizer
201986.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
201987.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
201988.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201989.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201990.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201991.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
201992.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201993.jpg,normal,
201994.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201995.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
201996.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
201997.jpg,normal,
201998.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
201999.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202000.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202001.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202002.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202003.jpg,normal,
202004.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202005.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202006.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202007.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202008.jpg,normal,
202009.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202010.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202011.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202012.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202013.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202014.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202015.jpg,normal,
202016.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202017.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202018.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202019.jpg,normal,
202020.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202021.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202022.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202023.jpg,normal,
202024.jpg,normal,
202025.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202026.jpg,normal,
202027.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202028.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202029.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202030.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202031.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202032.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202033.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202034.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202035.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202036.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202037.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202038.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
202039.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202040.jpg,normal,
202041.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202042.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202043.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202044.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
202045.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202046.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202047.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202048.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202049.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202050.jpg,normal,
202051.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202052.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202053.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202054.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202055.jpg,normal,
202056.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202057.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202058.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202059.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202060.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202061.jpg,normal,
202062.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202063.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202064.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202065.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202066.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202067.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202068.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202069.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202070.jpg,normal,
202071.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202072.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202073.jpg,normal,
202074.jpg,normal,
202075.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202076.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202077.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202078.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202079.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202080.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202081.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202082.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202083.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202084.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202085.jpg,normal,
202086.jpg,normal,
202087.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202088.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202089.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202090.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202091.jpg,normal,
202092.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202093.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202094.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202095.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202096.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202097.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202098.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202099.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202100.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202101.jpg,normal,
202102.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202103.jpg,normal,
202104.jpg,normal,
202105.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202106.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202107.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202108.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202109.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202110.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202111.jpg,normal,
202112.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202113.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202114.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202115.jpg,normal,
202116.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202117.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202118.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
202119.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202120.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202121.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202122.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202123.jpg,normal,
202124.jpg,normal,
202125.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202126.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202127.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202128.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202129.jpg,normal,
202130.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202131.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202132.jpg,normal,
202133.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202134.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202135.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202136.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202137.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202138.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202139.jpg,normal,
202140.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202141.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202142.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202143.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202144.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202145.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202146.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202147.jpg,normal,
202148.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202149.jpg,normal,
202150.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202151.jpg,normal,
202152.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202153.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202154.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202155.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202156.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202157.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202158.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202159.jpg,normal,
202160.jpg,normal,
202161.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202162.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202163.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202164.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202165.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202166.jpg,brown_spot,
202167.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202168.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202169.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202170.jpg,normal,
202171.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202172.jpg,normal,
202173.jpg,normal,
202174.jpg,normal,
202175.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202176.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202177.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202178.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202179.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202180.jpg,normal,
202181.jpg,normal,
202182.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202183.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202184.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202185.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202186.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202187.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202188.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202189.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202190.jpg,normal,
202191.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202192.jpg,normal,
202193.jpg,normal,
202194.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202195.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202196.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202197.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202198.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202199.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202200.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202201.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202202.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202203.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202204.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202205.jpg,normal,
202206.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202207.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202208.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202209.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202210.jpg,normal,
202211.jpg,normal,
202212.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202213.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202214.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202215.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202216.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202217.jpg,normal,
202218.jpg,normal,
202219.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202220.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202221.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202222.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202223.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
202224.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202225.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202226.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202227.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202228.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202229.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202230.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
202231.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202232.jpg,normal,
202233.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202234.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202235.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202236.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202237.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202238.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202239.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202240.jpg,normal,
202241.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202242.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202243.jpg,normal,
202244.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202245.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202246.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202247.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202248.jpg,normal,
202249.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202250.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202251.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202252.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202253.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202254.jpg,normal,
202255.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202256.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202257.jpg,normal,
202258.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202259.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202260.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202261.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202262.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202263.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202264.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202265.jpg,downy_mildew,
202266.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202267.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202268.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202269.jpg,normal,
202270.jpg,normal,
202271.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202272.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202273.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202274.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202275.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202276.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202277.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202278.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202279.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202280.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202281.jpg,normal,
202282.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202283.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202284.jpg,normal,
202285.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202286.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202287.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202288.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202289.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202290.jpg,normal,
202291.jpg,normal,
202292.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202293.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202294.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202295.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202296.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202297.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202298.jpg,normal,
202299.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202300.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202301.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202302.jpg,normal,
202303.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202304.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202305.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202306.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
202307.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202308.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202309.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202310.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202311.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202312.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202313.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202314.jpg,normal,
202315.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202316.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202317.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202318.jpg,normal,
202319.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202320.jpg,normal,
202321.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202322.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202323.jpg,normal,
202324.jpg,normal,
202325.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202326.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202327.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
